order_date,order_year,order_month,item_category,order_count,item_count,promo_item_count,cust_count,avg_item_revenue,avg_distance,average_item_rate,promo_item_percentage
2023-10-11,2023,10,Other Confectionary,3,3,0,3,0.89,4442,1,0
2023-10-11,2023,10,"Cheese Crackers, Breadsticks & Dipping",25,28,0,24,3.01,3560.86,1.17,0
2023-10-11,2023,10,null,57,57,1,48,null,3965.23,1.19,0.02
2023-10-11,2023,10,Chocolate & Sweet Spreads,7,7,0,5,2.86,3068.86,1.4,0
2023-10-12,2023,10,Chocolate,151,181,0,116,4.45,3851.26,1.56,0
2023-10-12,2023,10,Crisp & Snacks,174,206,0,142,3.05,3749,1.45,0
2023-10-12,2023,10,null,38,38,0,34,null,4356.95,1.12,0
2023-10-12,2023,10,Cookies,33,35,2,19,2.8,3699.8,1.84,0.06
2023-10-12,2023,10,"Cheese Crackers, Breadsticks & Dipping",18,20,0,16,3.03,2918.5,1.25,0
2023-10-12,2023,10,"Toffee, Fudge & Nougat",2,2,0,2,4.53,1811,1,0
2023-10-12,2023,10,Chocolate & Sweet Spreads,6,6,0,6,2.92,2628,1,0
2023-10-12,2023,10,Other Confectionary,1,1,0,1,0.89,1557,1,0
2023-10-13,2023,10,Crisp & Snacks,127,134,0,112,2.97,3358.14,1.2,0
2023-10-13,2023,10,Other Confectionary,17,17,0,15,1.05,3611.59,1.13,0
2023-10-13,2023,10,Cookies,21,24,3,21,2.07,2466.46,1.14,0.13
2023-10-13,2023,10,Chocolate,186,217,0,150,4.35,3297.91,1.45,0
2023-10-13,2023,10,"Cheese Crackers, Breadsticks & Dipping",13,13,0,10,2.95,3141.08,1.3,0
2023-10-13,2023,10,null,26,26,1,24,null,3172.27,1.08,0.04
2023-10-13,2023,10,Chocolate & Sweet Spreads,6,6,0,6,4.08,5202.17,1,0
2023-10-14,2023,10,Chocolate,179,203,0,153,3.89,3355.69,1.33,0
2023-10-14,2023,10,"Cheese Crackers, Breadsticks & Dipping",8,8,0,5,2.97,5037.63,1.6,0
2023-10-14,2023,10,Crisp & Snacks,96,108,0,80,3,3201.06,1.35,0
2023-10-14,2023,10,Chocolate & Sweet Spreads,10,10,0,8,4.22,3094.3,1.25,0
2023-10-14,2023,10,Other Confectionary,18,18,0,17,0.89,4855.61,1.06,0
2023-10-14,2023,10,Cookies,30,31,3,23,2.17,3301.55,1.35,0.1
2023-10-14,2023,10,null,18,18,0,16,null,2617.83,1.13,0
2023-10-14,2023,10,"Toffee, Fudge & Nougat",1,1,0,1,3.41,4790,1,0
2023-10-15,2023,10,Cookies,42,45,0,32,2.39,4376.6,1.41,0
2023-10-15,2023,10,"Toffee, Fudge & Nougat",1,1,0,1,2.13,1646,1,0
2023-10-15,2023,10,Crisp & Snacks,124,139,0,108,2.89,3102.27,1.29,0
2023-10-15,2023,10,null,21,21,0,13,null,3618.43,1.62,0
2023-10-15,2023,10,Chocolate,136,155,0,115,4.25,3904.68,1.35,0
2023-10-15,2023,10,Chocolate & Sweet Spreads,5,5,0,4,3.11,3253.4,1.25,0
2023-10-15,2023,10,"Cheese Crackers, Breadsticks & Dipping",8,10,0,7,2.93,5402.9,1.43,0
2023-10-15,2023,10,Other Confectionary,3,3,0,3,1.19,1589.67,1,0
2023-10-16,2023,10,Crisp & Snacks,149,186,7,127,2.78,3043.87,1.46,0.04
2023-10-16,2023,10,Chocolate & Sweet Spreads,4,4,0,4,3.26,3759,1,0
2023-10-16,2023,10,Cookies,20,22,0,18,2.17,2636.05,1.22,0
2023-10-16,2023,10,Other Confectionary,1,1,0,1,2.4,1503,1,0
2023-10-16,2023,10,null,15,15,0,14,null,3350.2,1.07,0
2023-10-16,2023,10,Chocolate,123,136,96,99,7.73,4099.18,1.37,0.71
2023-10-16,2023,10,"Cheese Crackers, Breadsticks & Dipping",17,17,0,12,3.48,5247,1.42,0
2023-10-16,2023,10,"Toffee, Fudge & Nougat",4,4,0,4,4.08,3213.25,1,0
2023-10-17,2023,10,null,39,39,0,36,null,3495.62,1.08,0
2023-10-17,2023,10,Chocolate,122,132,98,110,9.71,3733.53,1.2,0.74
2023-10-17,2023,10,"Toffee, Fudge & Nougat",3,3,0,2,3.04,4577.67,1.5,0
2023-10-17,2023,10,Cookies,33,37,0,28,2.41,2774.43,1.32,0
2023-10-17,2023,10,Crisp & Snacks,252,284,2,211,3.11,3442,1.35,0.01
2023-10-17,2023,10,"Cheese Crackers, Breadsticks & Dipping",22,22,0,22,3.06,3101.64,1,0
2023-10-17,2023,10,Chocolate & Sweet Spreads,4,4,0,4,3.26,3530.75,1,0
2023-10-17,2023,10,Other Confectionary,1,1,0,1,2.4,1879,1,0
2023-10-18,2023,10,Other Confectionary,6,6,0,6,1.14,1674.5,1,0
2023-10-18,2023,10,Cookies,24,25,0,22,2.53,3676.56,1.14,0
2023-10-18,2023,10,"Toffee, Fudge & Nougat",2,2,0,2,3.41,4080,1,0
2023-10-18,2023,10,Crisp & Snacks,274,322,12,230,3.01,3163.28,1.4,0.04
2023-10-18,2023,10,null,51,51,0,42,null,3118.47,1.21,0
2023-10-18,2023,10,Chocolate & Sweet Spreads,6,6,0,6,4.87,3494.67,1,0
2023-10-18,2023,10,"Cheese Crackers, Breadsticks & Dipping",40,41,0,34,3.03,3514.63,1.21,0
2023-10-18,2023,10,Chocolate,138,156,88,118,7.52,3247.46,1.32,0.56
2023-10-19,2023,10,"Cheese Crackers, Breadsticks & Dipping",17,17,0,14,2.91,3197.29,1.21,0
2023-10-19,2023,10,Cookies,16,17,0,12,2.63,2959.06,1.42,0
2023-10-19,2023,10,Other Confectionary,7,7,0,6,1.54,2374.71,1.17,0
2023-10-19,2023,10,Crisp & Snacks,201,225,7,174,2.8,3361.84,1.29,0.03
2023-10-19,2023,10,null,46,46,0,41,null,2854.54,1.12,0
2023-10-19,2023,10,Chocolate,124,140,85,107,6.83,3471.91,1.31,0.61
2023-10-19,2023,10,Chocolate & Sweet Spreads,4,4,0,4,4.41,3200.25,1,0
2023-10-19,2023,10,"Toffee, Fudge & Nougat",1,1,0,1,2.15,1081,1,0
2023-10-20,2023,10,null,22,22,0,18,null,3386.77,1.22,0
2023-10-20,2023,10,Crisp & Snacks,129,156,2,101,2.96,3662.35,1.54,0.01
2023-10-20,2023,10,Cookies,25,25,0,25,2.6,2855.76,1,0
2023-10-20,2023,10,Other Confectionary,11,11,0,10,1.16,4210.45,1.1,0
2023-10-20,2023,10,Chocolate,177,209,137,151,7.23,3581.71,1.38,0.66
2023-10-20,2023,10,"Cheese Crackers, Breadsticks & Dipping",12,12,0,10,3.13,3840.42,1.2,0
2023-10-20,2023,10,Chocolate & Sweet Spreads,3,3,0,3,3.37,8613.33,1,0
2023-10-21,2023,10,Chocolate & Sweet Spreads,7,7,0,6,3.49,3200.14,1.17,0
2023-10-21,2023,10,Other Confectionary,15,15,0,12,1.51,2081.87,1.25,0
2023-10-21,2023,10,Crisp & Snacks,111,117,2,105,3.11,3057.76,1.11,0.02
2023-10-21,2023,10,Chocolate,207,236,147,167,7.5,3418.35,1.41,0.62
2023-10-21,2023,10,null,26,26,0,25,null,3342.23,1.04,0
2023-10-21,2023,10,Cookies,36,37,0,30,2.3,3358,1.23,0
2023-10-21,2023,10,"Cheese Crackers, Breadsticks & Dipping",9,9,0,9,2.91,1902.22,1,0
2023-10-22,2023,10,"Toffee, Fudge & Nougat",2,2,0,2,3.22,8150,1,0
2023-10-22,2023,10,"Cheese Crackers, Breadsticks & Dipping",15,15,0,12,2.98,3373.87,1.25,0
2023-10-22,2023,10,Crisp & Snacks,136,153,0,113,2.88,3372.2,1.35,0
2023-10-22,2023,10,Cookies,34,35,0,28,2.01,4297.23,1.25,0
2023-10-22,2023,10,null,35,35,0,29,null,3979.94,1.21,0
2023-10-22,2023,10,Other Confectionary,4,4,0,4,0.89,5691.25,1,0
2023-10-22,2023,10,Chocolate & Sweet Spreads,4,4,0,3,3.58,5254.25,1.33,0
2023-10-22,2023,10,Chocolate,162,187,0,134,4.11,3357.58,1.4,0
2023-10-23,2023,10,Chocolate & Sweet Spreads,4,4,0,4,3.03,1506.25,1,0
2023-10-23,2023,10,null,35,35,0,32,null,4217.26,1.09,0
2023-10-23,2023,10,Chocolate,105,123,4,86,4.34,4322.02,1.43,0.03
2023-10-23,2023,10,Crisp & Snacks,161,187,96,134,2.8,3449.22,1.4,0.51
2023-10-23,2023,10,"Toffee, Fudge & Nougat",1,1,0,1,4.58,1516,1,0
2023-10-23,2023,10,Cookies,26,26,0,18,1.92,4191.85,1.44,0
2023-10-23,2023,10,"Cheese Crackers, Breadsticks & Dipping",9,9,0,9,2.96,4066,1,0
2023-10-23,2023,10,Other Confectionary,1,1,0,1,0.89,1963,1,0
2023-10-24,2023,10,Other Confectionary,6,6,0,6,1.14,4488.5,1,0
2023-10-24,2023,10,Crisp & Snacks,248,287,165,213,2.95,3558.62,1.35,0.57
2023-10-24,2023,10,Cookies,17,18,0,14,2.77,4547.78,1.29,0
2023-10-24,2023,10,"Cheese Crackers, Breadsticks & Dipping",31,32,0,22,3.09,2866.41,1.45,0
2023-10-24,2023,10,Chocolate,132,147,4,113,4.42,3470.25,1.3,0.03
2023-10-24,2023,10,null,48,48,0,44,null,3552.35,1.09,0
2023-10-24,2023,10,Chocolate & Sweet Spreads,3,3,0,3,3.07,2815.33,1,0
2023-10-24,2023,10,"Toffee, Fudge & Nougat",4,4,0,4,5.12,3363.75,1,0
2023-10-25,2023,10,"Toffee, Fudge & Nougat",1,1,0,1,6.82,1512,1,0
2023-10-25,2023,10,"Cheese Crackers, Breadsticks & Dipping",31,33,0,30,2.99,3145.3,1.1,0
2023-10-25,2023,10,Cookies,26,29,0,23,2.04,3781.38,1.26,0
2023-10-25,2023,10,null,53,54,0,45,null,3351.48,1.2,0
2023-10-25,2023,10,Crisp & Snacks,286,325,212,229,2.91,3392.03,1.42,0.65
2023-10-25,2023,10,Chocolate,121,145,3,109,4.34,3694.54,1.33,0.02
2023-10-25,2023,10,Other Confectionary,3,3,0,3,0.89,1735.67,1,0
2023-10-25,2023,10,Chocolate & Sweet Spreads,9,9,0,7,3.6,2113.89,1.29,0
2023-10-26,2023,10,null,42,42,0,38,null,2859.26,1.11,0
2023-10-26,2023,10,"Cheese Crackers, Breadsticks & Dipping",40,44,0,29,3.06,3040.75,1.52,0
2023-10-26,2023,10,Other Confectionary,10,10,0,9,3.91,2517.7,1.11,0
2023-10-26,2023,10,Chocolate,133,149,2,120,4.25,3462.03,1.24,0.01
2023-10-26,2023,10,Crisp & Snacks,209,235,137,162,2.84,3332.06,1.45,0.58
2023-10-26,2023,10,Cookies,23,26,0,21,2.49,3263.31,1.24,0
2023-10-26,2023,10,Chocolate & Sweet Spreads,2,2,0,2,5.89,1584.5,1,0
2023-10-26,2023,10,"Toffee, Fudge & Nougat",1,1,0,1,20.46,1327,1,0
2023-10-27,2023,10,"Cheese Crackers, Breadsticks & Dipping",10,10,0,9,3.4,2580.4,1.11,0
2023-10-27,2023,10,Crisp & Snacks,86,101,73,77,2.91,2992.87,1.31,0.72
2023-10-27,2023,10,null,22,22,0,21,null,3237.23,1.05,0
2023-10-27,2023,10,Other Confectionary,4,4,0,3,1.11,3108,1.33,0
2023-10-27,2023,10,Cookies,27,29,0,24,2.13,3303.41,1.21,0
2023-10-27,2023,10,Chocolate,137,159,4,124,4.02,3234.26,1.28,0.03
2023-10-27,2023,10,Chocolate & Sweet Spreads,3,3,0,3,4.65,3880,1,0
2023-10-27,2023,10,"Toffee, Fudge & Nougat",1,1,0,1,2.29,1471,1,0
2023-10-28,2023,10,Crisp & Snacks,98,112,73,86,2.98,3797.21,1.3,0.65
2023-10-28,2023,10,null,27,27,0,22,null,2736.89,1.23,0
2023-10-28,2023,10,Other Confectionary,5,5,0,5,2.1,1528.8,1,0
2023-10-28,2023,10,"Toffee, Fudge & Nougat",2,2,0,2,2.85,8795,1,0
2023-10-28,2023,10,Cookies,26,29,0,24,2.33,3141.28,1.21,0
2023-10-28,2023,10,Chocolate,154,173,4,131,4.17,3391.66,1.32,0.02
2023-10-28,2023,10,"Cheese Crackers, Breadsticks & Dipping",6,6,0,6,2.92,4994,1,0
2023-10-28,2023,10,Chocolate & Sweet Spreads,6,6,0,5,4.08,3962.33,1.2,0
2023-10-29,2023,10,Crisp & Snacks,101,112,0,90,3.05,3266.64,1.24,0
2023-10-29,2023,10,Chocolate,148,164,0,134,4.37,3444.87,1.22,0
2023-10-29,2023,10,"Toffee, Fudge & Nougat",2,2,0,2,2.78,5610,1,0
2023-10-29,2023,10,Other Confectionary,7,7,0,6,1.75,2050.86,1.17,0
2023-10-29,2023,10,Cookies,25,28,0,21,2.23,2880.39,1.33,0
2023-10-29,2023,10,null,21,21,0,19,null,3315.19,1.11,0
2023-10-29,2023,10,Chocolate & Sweet Spreads,5,5,0,5,4.83,3146.4,1,0
2023-10-29,2023,10,"Cheese Crackers, Breadsticks & Dipping",8,8,0,8,3.07,3388.5,1,0
2023-10-30,2023,10,null,19,19,0,15,null,3806,1.27,0
2023-10-30,2023,10,Chocolate,120,145,15,102,4.49,3379.14,1.42,0.1
2023-10-30,2023,10,Crisp & Snacks,95,104,0,87,3.16,3363.34,1.2,0
2023-10-30,2023,10,Other Confectionary,1,1,0,1,0.89,3740,1,0
2023-10-30,2023,10,"Cheese Crackers, Breadsticks & Dipping",7,7,0,6,3,4323,1.17,0
2023-10-30,2023,10,Cookies,25,27,1,20,1.96,4251.89,1.35,0.04
2023-10-30,2023,10,Chocolate & Sweet Spreads,1,1,0,1,3.8,8660,1,0
2023-10-30,2023,10,"Toffee, Fudge & Nougat",2,2,0,2,2.85,1562,1,0
2023-10-31,2023,10,null,28,28,0,23,null,4480.96,1.22,0
2023-10-31,2023,10,Other Confectionary,7,7,0,4,0.89,5516.29,1.75,0
2023-10-31,2023,10,Chocolate,141,163,10,112,5.08,4203.39,1.46,0.06
2023-10-31,2023,10,Crisp & Snacks,173,203,0,158,3.35,3333.5,1.28,0
2023-10-31,2023,10,Chocolate & Sweet Spreads,4,4,0,3,4.02,2497.75,1.33,0
2023-10-31,2023,10,Cookies,16,17,6,16,2.09,2882.88,1.06,0.35
2023-10-31,2023,10,"Cheese Crackers, Breadsticks & Dipping",25,25,0,22,3.17,5068.72,1.14,0
2023-11-01,2023,11,Crisp & Snacks,181,200,0,151,3.14,3706.27,1.32,0
2023-11-01,2023,11,null,51,51,0,43,null,3535.53,1.19,0
2023-11-01,2023,11,Cookies,23,23,3,20,2.03,4108.35,1.15,0.13
2023-11-01,2023,11,"Toffee, Fudge & Nougat",3,3,0,2,4.84,1742,1.5,0
2023-11-01,2023,11,Chocolate,119,139,10,91,4.36,4465.34,1.53,0.07
2023-11-01,2023,11,Chocolate & Sweet Spreads,7,7,0,4,3.99,2656.86,1.75,0
2023-11-01,2023,11,Other Confectionary,1,1,0,1,0.89,1796,1,0
2023-11-01,2023,11,"Cheese Crackers, Breadsticks & Dipping",16,17,0,15,3.27,4635.53,1.13,0
2023-11-02,2023,11,"Cheese Crackers, Breadsticks & Dipping",17,18,0,17,3.11,3787.17,1.06,0
2023-11-02,2023,11,Cookies,28,29,3,26,2.47,5173.59,1.12,0.1
2023-11-02,2023,11,Other Confectionary,3,3,0,2,1.39,2025.33,1.5,0
2023-11-02,2023,11,Chocolate,126,143,7,109,4.16,3854.86,1.31,0.05
2023-11-02,2023,11,Crisp & Snacks,159,176,0,135,2.99,3466.78,1.3,0
2023-11-02,2023,11,Chocolate & Sweet Spreads,5,5,0,3,4.59,4127.6,1.67,0
2023-11-02,2023,11,null,30,30,0,30,null,3581.03,1,0
2023-11-02,2023,11,"Toffee, Fudge & Nougat",1,1,0,1,4.58,1584,1,0
2023-11-03,2023,11,Chocolate & Sweet Spreads,2,2,0,2,2.72,1650,1,0
2023-11-03,2023,11,Other Confectionary,5,5,0,4,3.24,6926,1.25,0
2023-11-03,2023,11,Chocolate,182,207,12,161,4.75,3168.07,1.29,0.06
2023-11-03,2023,11,Crisp & Snacks,98,112,0,81,2.87,3205.25,1.38,0
2023-11-03,2023,11,Cookies,38,44,8,30,2.19,4490.18,1.47,0.18
2023-11-03,2023,11,"Cheese Crackers, Breadsticks & Dipping",13,13,0,11,2.98,2579.23,1.18,0
2023-11-03,2023,11,null,21,21,0,20,null,4003.1,1.05,0
2023-11-03,2023,11,"Toffee, Fudge & Nougat",1,1,0,1,3.41,1023,1,0
2023-11-04,2023,11,Chocolate,193,216,14,163,4.12,3225.44,1.33,0.06
2023-11-04,2023,11,"Cheese Crackers, Breadsticks & Dipping",14,16,0,13,4.16,3962.69,1.23,0
2023-11-04,2023,11,Cookies,26,29,3,23,2.22,4020.55,1.26,0.1
2023-11-04,2023,11,Other Confectionary,5,5,0,5,1.75,2591.8,1,0
2023-11-04,2023,11,null,27,28,0,24,null,3461.04,1.17,0
2023-11-04,2023,11,Chocolate & Sweet Spreads,19,19,0,6,4.9,2208.89,3.17,0
2023-11-04,2023,11,Crisp & Snacks,113,129,0,87,3.31,3817.65,1.48,0
2023-11-04,2023,11,"Toffee, Fudge & Nougat",4,4,0,2,2.86,1187.5,2,0
2023-11-05,2023,11,Cookies,28,34,0,25,2.15,2468.65,1.36,0
2023-11-05,2023,11,Crisp & Snacks,85,92,0,72,2.9,3421.02,1.28,0
2023-11-05,2023,11,null,28,29,0,27,null,4036.28,1.07,0
2023-11-05,2023,11,"Cheese Crackers, Breadsticks & Dipping",12,12,0,11,3.04,2731.25,1.09,0
2023-11-05,2023,11,Chocolate,162,195,0,147,3.92,3157.79,1.33,0
2023-11-05,2023,11,Chocolate & Sweet Spreads,4,4,0,4,3.2,4700.5,1,0
2023-11-05,2023,11,Other Confectionary,10,10,0,8,1.47,4522,1.25,0
2023-11-05,2023,11,"Toffee, Fudge & Nougat",2,2,0,2,7.9,4962.5,1,0
2023-11-06,2023,11,"Toffee, Fudge & Nougat",3,3,0,2,3.77,3357.33,1.5,0
2023-11-06,2023,11,Cookies,26,26,0,18,2.05,2559.88,1.44,0
2023-11-06,2023,11,"Cheese Crackers, Breadsticks & Dipping",7,8,3,7,3.77,3139.38,1.14,0.38
2023-11-06,2023,11,Other Confectionary,15,15,0,7,1.56,4447.07,2.14,0
2023-11-06,2023,11,null,28,28,0,21,null,4191.14,1.33,0
2023-11-06,2023,11,Chocolate,102,121,0,86,4.3,3311.58,1.41,0
2023-11-06,2023,11,Crisp & Snacks,99,106,3,92,3.25,3620.61,1.15,0.03
2023-11-06,2023,11,Chocolate & Sweet Spreads,2,2,0,2,5.47,5136.5,1,0
2023-11-07,2023,11,Cookies,25,25,0,22,2.76,3530.2,1.14,0
2023-11-07,2023,11,Chocolate,103,125,0,95,4.54,3195.1,1.32,0
2023-11-07,2023,11,null,46,46,0,44,null,3381.67,1.05,0
2023-11-07,2023,11,Chocolate & Sweet Spreads,4,4,0,4,5.29,1653.75,1,0
2023-11-07,2023,11,Other Confectionary,3,3,0,3,1.9,4636.67,1,0
2023-11-07,2023,11,"Cheese Crackers, Breadsticks & Dipping",19,23,12,18,2.9,3657.39,1.28,0.52
2023-11-07,2023,11,"Toffee, Fudge & Nougat",4,4,0,4,2.82,4698,1,0
2023-11-07,2023,11,Crisp & Snacks,177,196,11,146,3.38,3448.32,1.34,0.06
2023-11-08,2023,11,"Cheese Crackers, Breadsticks & Dipping",23,24,11,21,3.04,3697.29,1.14,0.46
2023-11-08,2023,11,null,33,33,0,32,null,4274,1.03,0
2023-11-08,2023,11,Chocolate,119,140,0,106,3.84,3832.84,1.32,0
2023-11-08,2023,11,Other Confectionary,5,5,0,5,2.05,4552.8,1,0
2023-11-08,2023,11,Crisp & Snacks,169,186,4,148,2.99,3719.11,1.26,0.02
2023-11-08,2023,11,Cookies,26,29,0,24,2.12,4514.83,1.21,0
2023-11-08,2023,11,"Toffee, Fudge & Nougat",1,1,0,1,4.3,2790,1,0
2023-11-08,2023,11,Chocolate & Sweet Spreads,5,5,0,4,4.82,4052,1.25,0
2023-11-09,2023,11,"Toffee, Fudge & Nougat",4,4,0,4,2.5,4947.75,1,0
2023-11-09,2023,11,Chocolate & Sweet Spreads,12,12,0,6,2.19,2395.92,2,0
2023-11-09,2023,11,Cookies,31,32,0,24,2.22,3991.81,1.33,0
2023-11-09,2023,11,"Cheese Crackers, Breadsticks & Dipping",17,17,8,17,3.1,3456.82,1,0.47
2023-11-09,2023,11,null,21,21,0,20,null,2733.33,1.05,0
2023-11-09,2023,11,Chocolate,113,134,0,97,4.46,3660.6,1.38,0
2023-11-09,2023,11,Other Confectionary,2,2,0,2,2.84,2325.5,1,0
2023-11-09,2023,11,Crisp & Snacks,139,153,7,119,3.02,3455.27,1.29,0.05
2023-11-10,2023,11,Crisp & Snacks,99,123,12,84,2.8,3186.15,1.46,0.1
2023-11-10,2023,11,"Cheese Crackers, Breadsticks & Dipping",5,5,2,5,2.89,2625.4,1,0.4
2023-11-10,2023,11,null,32,33,0,27,null,2624.33,1.22,0
2023-11-10,2023,11,Other Confectionary,2,2,0,2,0.89,2005.5,1,0
2023-11-10,2023,11,Cookies,18,20,0,16,2.57,4292.4,1.25,0
2023-11-10,2023,11,Chocolate,178,200,0,154,4,3122.83,1.3,0
2023-11-10,2023,11,Chocolate & Sweet Spreads,3,3,0,2,3.8,1842,1.5,0
2023-11-10,2023,11,"Toffee, Fudge & Nougat",1,1,0,1,3.41,1622,1,0
2023-11-11,2023,11,Cookies,23,26,0,18,2.5,4615.96,1.44,0
2023-11-11,2023,11,Other Confectionary,3,3,0,3,0.89,4998.33,1,0
2023-11-11,2023,11,Crisp & Snacks,115,126,0,101,2.92,3029.91,1.25,0
2023-11-11,2023,11,Chocolate & Sweet Spreads,9,9,0,9,4.37,3182.33,1,0
2023-11-11,2023,11,"Cheese Crackers, Breadsticks & Dipping",6,7,3,6,3.5,1305.86,1.17,0.43
2023-11-11,2023,11,null,26,27,0,25,null,4265.74,1.08,0
2023-11-11,2023,11,Chocolate,154,175,0,141,4.49,3665.46,1.24,0
2023-11-11,2023,11,"Toffee, Fudge & Nougat",2,2,0,2,7.59,4175.5,1,0
2023-11-12,2023,11,null,18,18,0,16,null,4969.56,1.13,0
2023-11-12,2023,11,Cookies,24,26,0,23,2.72,3024.62,1.13,0
2023-11-12,2023,11,Crisp & Snacks,120,142,0,104,2.82,4016.04,1.37,0
2023-11-12,2023,11,Chocolate,159,187,0,132,3.83,3142.75,1.42,0
2023-11-12,2023,11,Other Confectionary,6,6,0,5,1.64,6403.83,1.2,0
2023-11-12,2023,11,"Cheese Crackers, Breadsticks & Dipping",11,11,0,8,3.02,3316.45,1.38,0
2023-11-12,2023,11,Chocolate & Sweet Spreads,8,8,0,6,3.96,2938,1.33,0
2023-11-12,2023,11,"Toffee, Fudge & Nougat",5,5,0,5,3.36,3424.8,1,0
2023-11-13,2023,11,null,30,30,0,27,null,3657.9,1.11,0
2023-11-13,2023,11,"Cheese Crackers, Breadsticks & Dipping",9,9,0,8,2.89,4857.33,1.13,0
2023-11-13,2023,11,Cookies,23,24,2,20,2.17,4268.13,1.2,0.08
2023-11-13,2023,11,Chocolate,98,109,3,83,8.35,3367.89,1.31,0.03
2023-11-13,2023,11,Chocolate & Sweet Spreads,8,8,0,8,3.8,3349.63,1,0
2023-11-13,2023,11,Crisp & Snacks,134,152,0,115,3.4,3340.57,1.32,0
2023-11-13,2023,11,"Toffee, Fudge & Nougat",2,2,0,2,2.78,5240,1,0
2023-11-13,2023,11,Other Confectionary,2,2,0,2,0.89,1679.5,1,0
2023-11-14,2023,11,null,47,47,0,44,null,2878.6,1.07,0
2023-11-14,2023,11,Other Confectionary,5,5,0,4,0.89,3322,1.25,0
2023-11-14,2023,11,"Cheese Crackers, Breadsticks & Dipping",26,26,0,25,3.09,4360.62,1.04,0
2023-11-14,2023,11,Crisp & Snacks,213,251,0,181,3.1,3570.42,1.39,0
2023-11-14,2023,11,Cookies,23,26,5,23,2.37,2900.81,1.13,0.19
2023-11-14,2023,11,Chocolate & Sweet Spreads,8,8,0,6,3.77,3803.88,1.33,0
2023-11-14,2023,11,Chocolate,98,104,1,86,8.35,3420.91,1.21,0.01
2023-11-15,2023,11,"Toffee, Fudge & Nougat",1,1,0,1,3.41,5700,1,0
2023-11-15,2023,11,null,46,46,0,44,null,3726.13,1.05,0
2023-11-15,2023,11,Crisp & Snacks,222,265,0,194,2.97,3657.77,1.37,0
2023-11-15,2023,11,Chocolate,113,137,5,95,8.03,3603.94,1.44,0.04
2023-11-15,2023,11,Cookies,17,17,2,16,2.19,3550.88,1.06,0.12
2023-11-15,2023,11,"Cheese Crackers, Breadsticks & Dipping",25,26,0,23,2.93,2989.88,1.13,0
2023-11-15,2023,11,Chocolate & Sweet Spreads,7,7,0,6,3.68,4915.14,1.17,0
2023-11-15,2023,11,Other Confectionary,1,1,0,1,2.4,7900,1,0
2023-11-16,2023,11,"Cheese Crackers, Breadsticks & Dipping",24,25,0,18,2.92,3505.96,1.39,0
2023-11-16,2023,11,null,28,28,0,26,null,4356.43,1.08,0
2023-11-16,2023,11,Chocolate,96,116,2,90,8.99,3512.71,1.29,0.02
2023-11-16,2023,11,Chocolate & Sweet Spreads,9,9,0,5,2.27,1966.56,1.8,0
2023-11-16,2023,11,Crisp & Snacks,164,186,0,144,2.74,3395.82,1.29,0
2023-11-16,2023,11,Cookies,23,23,3,23,2.14,3903.13,1,0.13
2023-11-16,2023,11,Other Confectionary,2,2,0,2,1.65,4935,1,0
2023-11-17,2023,11,Cookies,17,18,3,16,2.47,2524.06,1.13,0.17
2023-11-17,2023,11,Chocolate,139,159,5,115,9.82,3231.95,1.38,0.03
2023-11-17,2023,11,Crisp & Snacks,110,134,0,99,3,3914.4,1.35,0
2023-11-17,2023,11,null,34,34,0,29,null,4516.15,1.17,0
2023-11-17,2023,11,"Cheese Crackers, Breadsticks & Dipping",11,11,0,10,2.91,3413.27,1.1,0
2023-11-17,2023,11,Other Confectionary,2,2,0,2,2.84,5450,1,0
2023-11-17,2023,11,Chocolate & Sweet Spreads,2,2,0,2,3.8,5402.5,1,0
2023-11-17,2023,11,"Toffee, Fudge & Nougat",1,2,0,1,2.22,4090,2,0
2023-11-18,2023,11,null,33,33,0,30,null,3817.48,1.1,0
2023-11-18,2023,11,Cookies,29,31,3,25,2.26,3045.74,1.24,0.1
2023-11-18,2023,11,Crisp & Snacks,105,116,0,94,2.74,3832.07,1.23,0
2023-11-18,2023,11,Chocolate,132,142,3,111,8.21,3487.58,1.28,0.02
2023-11-18,2023,11,Chocolate & Sweet Spreads,6,6,0,6,3.74,2509.67,1,0
2023-11-18,2023,11,"Cheese Crackers, Breadsticks & Dipping",7,7,0,6,3.03,5490.29,1.17,0
2023-11-18,2023,11,Other Confectionary,3,3,0,3,3.2,2834.67,1,0
2023-11-19,2023,11,Chocolate & Sweet Spreads,10,10,0,8,4.2,3645,1.25,0
2023-11-19,2023,11,Chocolate,119,138,0,108,3.93,3031.21,1.28,0
2023-11-19,2023,11,"Toffee, Fudge & Nougat",1,2,0,1,2.22,4090,2,0
2023-11-19,2023,11,Cookies,19,19,0,18,2.78,2839.79,1.06,0
2023-11-19,2023,11,Crisp & Snacks,151,171,0,119,2.77,2851.26,1.44,0
2023-11-19,2023,11,null,23,23,0,21,null,3780.52,1.1,0
2023-11-19,2023,11,"Cheese Crackers, Breadsticks & Dipping",8,8,0,6,3.04,2047.13,1.33,0
2023-11-20,2023,11,Crisp & Snacks,120,143,1,104,2.9,3574.85,1.38,0.01
2023-11-20,2023,11,Chocolate,107,124,5,95,4.22,3689.92,1.31,0.04
2023-11-20,2023,11,null,18,18,0,15,null,2823.5,1.2,0
2023-11-20,2023,11,Other Confectionary,7,7,0,7,1.45,5074,1,0
